date,product_id,product_name,category,region,units_sold,unit_price,discount,marketing_spend,revenue
2025-06-11,S001,Bluetooth Speaker,Electronics,South,17,850.0,0,0,14450.0
2025-06-12,S001,Bluetooth Speaker,Electronics,South,29,850.0,0,0,24650.0
2025-06-13,S001,Bluetooth Speaker,Electronics,South,17,850.0,0,0,14450.0
2025-06-14,S001,Bluetooth Speaker,Electronics,South,26,850.0,0,0,22100.0
2025-06-15,S001,Bluetooth Speaker,Electronics,South,18,850.0,0,0,15300.0
2025-06-16,S001,Bluetooth Speaker,Electronics,South,18,850.0,0,0,15300.0
2025-06-17,S001,Bluetooth Speaker,Electronics,South,24,850.0,0,0,20400.0
2025-06-18,S001,Bluetooth Speaker,Electronics,South,19,850.0,0,0,16150.0
2025-06-19,S001,Bluetooth Speaker,Electronics,South,28,850.0,0,0,23800.0
2025-06-21,S001,Bluetooth Speaker,Electronics,South,26,850.0,0,0,22100.0
2025-06-22,S001,Bluetooth Speaker,Electronics,South,22,850.0,0,0,18700.0
2025-06-23,S001,Bluetooth Speaker,Electronics,South,19,850.0,0,0,16150.0
2025-06-24,S001,Bluetooth Speaker,Electronics,South,20,850.0,0,0,17000.0
2025-06-25,S001,Bluetooth Speaker,Electronics,South,22,850.0,0,0,18700.0
2025-06-26,S001,Bluetooth Speaker,Electronics,South,22,850.0,0,0,18700.0
2025-06-27,S001,Bluetooth Speaker,Electronics,South,19,850.0,0,0,16150.0
2025-06-28,S001,Bluetooth Speaker,Electronics,South,21,850.0,0,0,17850.0
2025-06-29,S001,Bluetooth Speaker,Electronics,South,21,850.0,0,0,17850.0
2025-06-30,S001,Bluetooth Speaker,Electronics,South,23,850.0,0,0,19550.0
