date,product_id,product_name,category,region,units_sold,unit_price,discount,marketing_spend,revenue
2025-03-10,G007,Instant Noodles,Packaged Foods,North,228,18.68,0.0,0.0,4259.04
2025-02-03,G002,Bread Loaf,Bakery,North,192,44.11,0.0,0.0,8469.12
2025-06-19,G003,Eggs (12),Dairy,South,91,86.57,0.0,0.0,7877.87
2025-08-31,G006,Bananas 1kg,Produce,North,227,40.31,0.0,0.0,9150.37
2025-04-22,G001,Milk 1L,Dairy,North,240,56.44,0.0,0.0,13545.6
2025-02-08,G003,Eggs (12),Dairy,East,191,91.28,10.0,0.0,15691.03
2025-10-17,G004,Rice 5kg,Staples,South,51,324.32,0.0,0.0,16540.32
2025-10-02,G007,Instant Noodles,Packaged Foods,East,408,17.34,0.0,0.0,7074.72
2025-01-08,G005,Cooking Oil 1L,Staples,East,70,135.39,0.0,512.0,9477.3
2025-10-06,G004,Rice 5kg,Staples,East,41,318.19,0.0,0.0,13045.79
2025-04-13,G007,Instant Noodles,Packaged Foods,East,270,18.68,0.0,0.0,5043.6
2025-09-04,G003,Eggs (12),Dairy,North,73,89.83,0.0,0.0,6557.59
2025-04-23,G001,Milk 1L,Dairy,South,189,54.49,0.0,0.0,10298.61
2025-08-06,G006,Bananas 1kg,Produce,West,56,40.89,5.0,0.0,2175.35
2025-01-06,G007,Instant Noodles,Packaged Foods,West,347,18.07,0.0,0.0,6270.29
2025-12-08,G006,Bananas 1kg,Produce,West,124,39.18,0.0,0.0,4858.32
2025-09-01,G007,Instant Noodles,Packaged Foods,West,578,17.75,0.0,0.0,10259.5
2025-12-02,G001,Milk 1L,Dairy,West,405,53.57,0.0,0.0,21695.85
2025-05-24,G001,Milk 1L,Dairy,West,336,57.03,0.0,0.0,19162.08
2025-06-01,G001,Milk 1L,Dairy,North,564,56.53,0.0,219.41,31882.92
2025-12-01,G002,Bread Loaf,Bakery,East,384,46.62,5.0,0.0,17006.98
2025-12-28,G005,Cooking Oil 1L,Staples,West,112,138.21,5.0,0.0,14705.54
2025-12-15,G006,Bananas 1kg,Produce,East,181,41.13,0.0,0.0,7444.53
2025-07-01,G006,Bananas 1kg,Produce,West,174,38.71,0.0,0.0,6735.54
2025-01-19,G007,Instant Noodles,Packaged Foods,East,355,18.39,0.0,0.0,6528.45
2025-01-06,G003,Eggs (12),Dairy,South,79,89.05,0.0,0.0,7034.95
2025-04-01,G001,Milk 1L,Dairy,North,221,52.98,10.0,0.0,10537.72
2025-07-26,G006,Bananas 1kg,Produce,East,267,40.2,10.0,0.0,9660.06
2025-03-13,G001,Milk 1L,Dairy,North,246,56.14,0.0,0.0,13810.44
2025-04-30,G002,Bread Loaf,Bakery,North,154,46.6,0.0,0.0,7176.4
2025-11-27,G006,Bananas 1kg,Produce,South,74,39.44,0.0,0.0,2918.56
2025-11-06,G002,Bread Loaf,Bakery,South,148,43.46,0.0,545.68,6432.08
2025-10-11,G006,Bananas 1kg,Produce,East,237,39.48,5.0,0.0,8888.92
2025-09-21,G007,Instant Noodles,Packaged Foods,South,325,17.58,0.0,0.0,5713.5
2025-04-09,G007,Instant Noodles,Packaged Foods,East,260,18.13,0.0,0.0,4713.8
2025-12-10,G002,Bread Loaf,Bakery,North,130,44.17,0.0,0.0,5742.1
2025-02-16,G004,Rice 5kg,Staples,South,76,313.66,0.0,0.0,23838.16
2025-08-26,G001,Milk 1L,Dairy,North,298,56.35,5.0,0.0,15952.68
2025-06-04,G005,Cooking Oil 1L,Staples,West,61,144.58,0.0,0.0,8819.38
2025-11-02,G001,Milk 1L,Dairy,West,432,55.49,0.0,319.22,23971.68
2025-11-06,G006,Bananas 1kg,Produce,West,95,40.23,0.0,0.0,3821.85
2025-01-24,G006,Bananas 1kg,Produce,North,136,38.92,5.0,0.0,5028.46
2025-02-04,G006,Bananas 1kg,Produce,North,145,40.31,0.0,0.0,5844.95
2025-01-08,G004,Rice 5kg,Staples,East,47,330.52,0.0,127.98,15534.44
2025-11-20,G002,Bread Loaf,Bakery,West,143,45.89,0.0,0.0,6562.27
2025-01-31,G001,Milk 1L,Dairy,North,123,54.32,0.0,0.0,6681.36
2025-10-14,G003,Eggs (12),Dairy,West,93,86.9,0.0,0.0,8081.7
2025-12-15,G005,Cooking Oil 1L,Staples,North,113,144.8,0.0,0.0,16362.4
2025-02-25,G005,Cooking Oil 1L,Staples,South,111,135.93,5.0,0.0,14333.82
2025-12-03,G006,Bananas 1kg,Produce,West,154,38.45,0.0,0.0,5921.3
2025-10-10,G002,Bread Loaf,Bakery,North,162,44.3,0.0,0.0,7176.6
2025-03-25,G006,Bananas 1kg,Produce,North,116,40.57,0.0,282.87,4706.12
2025-05-19,G001,Milk 1L,Dairy,North,262,55.44,0.0,0.0,14525.28
2025-11-27,G001,Milk 1L,Dairy,East,166,54.07,0.0,517.67,8975.62
2025-06-07,G007,Instant Noodles,Packaged Foods,North,343,17.61,0.0,0.0,6040.23
2025-06-07,G005,Cooking Oil 1L,Staples,South,125,142.28,0.0,0.0,17785.0
2025-11-11,G006,Bananas 1kg,Produce,North,207,40.7,0.0,0.0,8424.9
2025-03-12,G005,Cooking Oil 1L,Staples,East,70,140.63,10.0,0.0,8859.69
2025-03-04,G006,Bananas 1kg,Produce,South,131,40.12,0.0,11.63,5255.72
2025-04-20,G007,Instant Noodles,Packaged Foods,West,357,17.69,0.0,0.0,6315.33
2025-04-21,G003,Eggs (12),Dairy,South,115,92.41,0.0,0.0,10627.15
2025-11-02,G007,Instant Noodles,Packaged Foods,North,540,18.27,0.0,468.44,9865.8
2025-03-05,G001,Milk 1L,Dairy,West,198,55.58,0.0,0.0,11004.84
2025-01-02,G004,Rice 5kg,Staples,South,72,310.38,0.0,0.0,22347.36
2025-12-09,G006,Bananas 1kg,Produce,East,169,38.5,0.0,0.0,6506.5
2025-07-11,G001,Milk 1L,Dairy,South,171,53.4,0.0,0.0,9131.4
2025-12-15,G004,Rice 5kg,Staples,East,45,309.83,0.0,0.0,13942.35
2025-03-16,G007,Instant Noodles,Packaged Foods,West,418,17.8,5.0,0.0,7068.38
2025-12-30,G007,Instant Noodles,Packaged Foods,East,290,18.08,0.0,0.0,5243.2
2025-07-09,G005,Cooking Oil 1L,Staples,West,61,136.52,0.0,302.34,8327.72
2025-12-09,G007,Instant Noodles,Packaged Foods,North,452,18.13,0.0,0.0,8194.76
2025-01-25,G004,Rice 5kg,Staples,East,55,321.02,0.0,0.0,17656.1
2025-03-14,G004,Rice 5kg,Staples,South,57,316.8,0.0,0.0,18057.6
2025-06-15,G001,Milk 1L,Dairy,East,475,55.87,0.0,0.0,26538.25
2025-11-14,G007,Instant Noodles,Packaged Foods,West,395,18.14,0.0,0.0,7165.3
2025-09-02,G005,Cooking Oil 1L,Staples,North,146,139.01,0.0,0.0,20295.46
2025-12-16,G003,Eggs (12),Dairy,North,95,91.2,0.0,0.0,8664.0
2025-03-17,G006,Bananas 1kg,Produce,South,126,40.83,10.0,0.0,4630.12
2025-05-29,G001,Milk 1L,Dairy,North,221,55.82,0.0,0.0,12336.22
2025-09-03,G001,Milk 1L,Dairy,East,340,55.04,0.0,0.0,18713.6
2025-03-11,G001,Milk 1L,Dairy,East,316,53.71,5.0,281.82,16123.74
2025-09-27,G004,Rice 5kg,Staples,North,77,323.26,0.0,0.0,24891.02
2025-01-02,G001,Milk 1L,Dairy,North,269,56.41,0.0,0.0,15174.29
2025-04-15,G002,Bread Loaf,Bakery,East,210,46.05,5.0,77.05,9186.98
2025-04-27,G001,Milk 1L,Dairy,North,262,54.44,0.0,0.0,14263.28
2025-12-27,G002,Bread Loaf,Bakery,East,257,46.07,0.0,0.0,11839.99
2025-02-22,G004,Rice 5kg,Staples,North,71,321.91,0.0,0.0,22855.61
2025-04-26,G005,Cooking Oil 1L,Staples,West,135,134.97,0.0,334.31,18220.95
2025-03-29,G005,Cooking Oil 1L,Staples,West,128,135.59,5.0,0.0,16487.74
2025-12-13,G002,Bread Loaf,Bakery,East,308,44.01,0.0,0.0,13555.08
2025-10-17,G007,Instant Noodles,Packaged Foods,East,263,18.27,0.0,0.0,4805.01
2025-05-15,G003,Eggs (12),Dairy,North,97,91.56,0.0,0.0,8881.32
2025-10-01,G007,Instant Noodles,Packaged Foods,West,507,17.42,0.0,0.0,8831.94
2025-12-03,G002,Bread Loaf,Bakery,East,161,44.8,0.0,0.0,7212.8
2025-10-11,G002,Bread Loaf,Bakery,South,208,46.45,0.0,0.0,9661.6
2025-04-27,G004,Rice 5kg,Staples,North,74,315.41,0.0,0.0,23340.34
2025-11-15,G006,Bananas 1kg,Produce,West,156,38.46,0.0,0.0,5999.76
2025-03-04,G006,Bananas 1kg,Produce,East,147,39.43,0.0,0.0,5796.21
2025-11-08,G004,Rice 5kg,Staples,East,56,309.94,0.0,0.0,17356.64
2025-02-14,G001,Milk 1L,Dairy,West,163,55.41,0.0,0.0,9031.83
2025-11-21,G002,Bread Loaf,Bakery,East,206,46.08,0.0,0.0,9492.48
2025-10-13,G002,Bread Loaf,Bakery,South,237,43.97,10.0,0.0,9378.8
2025-10-09,G007,Instant Noodles,Packaged Foods,West,279,17.3,10.0,0.0,4344.03
2025-11-12,G002,Bread Loaf,Bakery,South,182,46.31,0.0,130.78,8428.42
2025-12-21,G003,Eggs (12),Dairy,North,98,89.48,0.0,0.0,8769.04
2025-07-15,G003,Eggs (12),Dairy,West,110,89.55,0.0,0.0,9850.5
2025-02-09,G006,Bananas 1kg,Produce,East,302,41.36,5.0,0.0,11866.18
2025-08-06,G007,Instant Noodles,Packaged Foods,West,408,17.94,0.0,0.0,7319.52
2025-01-13,G003,Eggs (12),Dairy,East,101,90.62,0.0,0.0,9152.62
2025-09-12,G004,Rice 5kg,Staples,West,55,319.81,0.0,0.0,17589.55
2025-12-20,G005,Cooking Oil 1L,Staples,South,131,137.16,0.0,0.0,17967.96
2025-04-10,G002,Bread Loaf,Bakery,North,117,45.83,0.0,652.88,5362.11
2025-09-07,G006,Bananas 1kg,Produce,West,148,39.57,0.0,0.0,5856.36
2025-08-21,G007,Instant Noodles,Packaged Foods,South,209,18.02,0.0,0.0,3766.18
2025-10-10,G003,Eggs (12),Dairy,North,73,92.97,0.0,0.0,6786.81
2025-12-22,G006,Bananas 1kg,Produce,North,193,40.87,0.0,0.0,7887.91
2025-09-14,G007,Instant Noodles,Packaged Foods,East,372,17.81,0.0,0.0,6625.32
2025-05-24,G001,Milk 1L,Dairy,East,400,53.37,0.0,0.0,21348.0
2025-03-11,G005,Cooking Oil 1L,Staples,South,82,139.13,0.0,0.0,11408.66
2025-02-14,G002,Bread Loaf,Bakery,South,143,43.85,0.0,0.0,6270.55
2025-02-27,G005,Cooking Oil 1L,Staples,East,79,144.57,0.0,0.0,11421.03
2025-09-18,G007,Instant Noodles,Packaged Foods,East,311,17.96,0.0,0.0,5585.56
2025-04-12,G001,Milk 1L,Dairy,North,249,52.87,0.0,0.0,13164.63
2025-10-21,G003,Eggs (12),Dairy,South,149,88.22,0.0,0.0,13144.78
2025-01-18,G006,Bananas 1kg,Produce,South,90,41.55,0.0,0.0,3739.5
2025-07-02,G007,Instant Noodles,Packaged Foods,West,539,18.71,0.0,0.0,10084.69
2025-06-21,G001,Milk 1L,Dairy,North,409,55.2,0.0,0.0,22576.8
2025-02-18,G006,Bananas 1kg,Produce,West,68,40.1,0.0,0.0,2726.8
2025-10-18,G004,Rice 5kg,Staples,West,85,318.12,10.0,0.0,24336.18
2025-07-24,G004,Rice 5kg,Staples,West,46,313.94,10.0,0.0,12997.12
2025-08-27,G002,Bread Loaf,Bakery,East,145,44.26,0.0,0.0,6417.7
2025-02-02,G005,Cooking Oil 1L,Staples,East,66,144.54,0.0,0.0,9539.64
2025-12-09,G002,Bread Loaf,Bakery,East,284,44.33,0.0,0.0,12589.72
2025-06-20,G004,Rice 5kg,Staples,West,66,314.3,0.0,0.0,20743.8
2025-05-04,G007,Instant Noodles,Packaged Foods,West,361,18.54,0.0,0.0,6692.94
2025-06-02,G003,Eggs (12),Dairy,East,144,89.38,0.0,0.0,12870.72
2025-08-19,G004,Rice 5kg,Staples,North,56,322.71,0.0,348.65,18071.76
2025-04-05,G003,Eggs (12),Dairy,North,117,90.89,0.0,0.0,10634.13
2025-06-26,G003,Eggs (12),Dairy,North,58,92.03,5.0,0.0,5070.85
2025-03-30,G005,Cooking Oil 1L,Staples,East,127,141.93,0.0,0.0,18025.11
2025-01-22,G004,Rice 5kg,Staples,West,48,322.01,0.0,0.0,15456.48
2025-10-06,G002,Bread Loaf,Bakery,West,150,45.78,0.0,204.29,6867.0
2025-01-11,G001,Milk 1L,Dairy,West,412,54.75,0.0,0.0,22557.0
2025-04-06,G002,Bread Loaf,Bakery,East,331,45.2,0.0,0.0,14961.2
2025-09-29,G002,Bread Loaf,Bakery,West,149,45.77,0.0,0.0,6819.73
2025-12-02,G007,Instant Noodles,Packaged Foods,North,430,18.4,0.0,0.0,7912.0
2025-01-18,G001,Milk 1L,Dairy,East,489,57.14,0.0,0.0,27941.46
2025-05-03,G002,Bread Loaf,Bakery,South,335,43.89,0.0,210.38,14703.15
2025-01-04,G007,Instant Noodles,Packaged Foods,North,449,17.75,0.0,0.0,7969.75
2025-08-01,G005,Cooking Oil 1L,Staples,West,156,136.86,0.0,564.69,21350.16
2025-10-17,G006,Bananas 1kg,Produce,South,116,39.03,0.0,0.0,4527.48
2025-09-08,G003,Eggs (12),Dairy,North,109,86.69,0.0,0.0,9449.21
2025-06-25,G003,Eggs (12),Dairy,East,125,89.61,0.0,0.0,11201.25
2025-03-12,G005,Cooking Oil 1L,Staples,West,84,136.89,0.0,0.0,11498.76
2025-02-03,G003,Eggs (12),Dairy,West,145,87.64,0.0,0.0,12707.8
2025-07-25,G007,Instant Noodles,Packaged Foods,South,275,17.48,0.0,0.0,4807.0
2025-02-12,G007,Instant Noodles,Packaged Foods,North,283,18.63,0.0,0.0,5272.29
2025-05-23,G007,Instant Noodles,Packaged Foods,South,229,18.12,0.0,0.0,4149.48
2025-12-25,G007,Instant Noodles,Packaged Foods,East,245,17.4,0.0,0.0,4263.0
2025-01-05,G006,Bananas 1kg,Produce,East,260,40.32,0.0,11.19,10483.2
2025-03-10,G006,Bananas 1kg,Produce,North,119,40.63,0.0,0.0,4834.97
2025-02-02,G001,Milk 1L,Dairy,North,621,55.07,10.0,0.0,30778.62
2025-11-19,G003,Eggs (12),Dairy,West,42,86.98,10.0,0.0,3287.84
2025-03-20,G003,Eggs (12),Dairy,North,60,88.81,0.0,0.0,5328.6
2025-06-18,G004,Rice 5kg,Staples,North,84,323.99,0.0,0.0,27215.16
2025-10-28,G006,Bananas 1kg,Produce,West,82,39.34,5.0,0.0,3064.59
2025-02-21,G002,Bread Loaf,Bakery,North,147,45.54,0.0,732.72,6694.38
2025-03-10,G006,Bananas 1kg,Produce,East,147,40.94,0.0,0.0,6018.18
2025-07-07,G002,Bread Loaf,Bakery,South,193,44.24,0.0,259.87,8538.32
2025-04-07,G004,Rice 5kg,Staples,East,40,320.44,0.0,631.27,12817.6
2025-06-08,G004,Rice 5kg,Staples,West,63,317.21,0.0,0.0,19984.23
2025-07-16,G007,Instant Noodles,Packaged Foods,North,303,18.02,0.0,0.0,5460.06
2025-08-25,G007,Instant Noodles,Packaged Foods,South,272,17.67,0.0,0.0,4806.24
2025-04-12,G005,Cooking Oil 1L,Staples,North,87,137.64,0.0,0.0,11974.68
2025-08-03,G007,Instant Noodles,Packaged Foods,South,472,18.36,0.0,0.0,8665.92
2025-05-25,G005,Cooking Oil 1L,Staples,East,73,139.66,0.0,0.0,10195.18
2025-10-20,G001,Milk 1L,Dairy,East,237,54.52,0.0,0.0,12921.24
2025-07-13,G001,Milk 1L,Dairy,North,228,56.25,0.0,0.0,12825.0
2025-08-10,G004,Rice 5kg,Staples,East,61,310.38,0.0,0.0,18933.18
2025-02-15,G002,Bread Loaf,Bakery,West,133,44.47,5.0,0.0,5618.78
2025-08-04,G001,Milk 1L,Dairy,South,175,55.29,0.0,0.0,9675.75
2025-11-29,G001,Milk 1L,Dairy,South,237,53.03,0.0,351.21,12568.11
2025-07-14,G006,Bananas 1kg,Produce,West,104,40.36,0.0,0.0,4197.44
2025-03-26,G006,Bananas 1kg,Produce,South,95,40.25,0.0,0.0,3823.75
2025-01-15,G003,Eggs (12),Dairy,South,58,87.94,0.0,0.0,5100.52
2025-03-25,G003,Eggs (12),Dairy,North,61,89.42,0.0,277.44,5454.62
2025-06-25,G005,Cooking Oil 1L,Staples,East,85,135.88,0.0,0.0,11549.8
2025-03-31,G003,Eggs (12),Dairy,North,66,93.32,0.0,0.0,6159.12
2025-04-05,G002,Bread Loaf,Bakery,West,235,46.6,0.0,12.4,10951.0
2025-01-28,G007,Instant Noodles,Packaged Foods,East,321,18.17,0.0,110.75,5832.57
2025-04-02,G004,Rice 5kg,Staples,East,86,310.58,0.0,0.0,26709.88
2025-11-17,G006,Bananas 1kg,Produce,North,174,40.83,0.0,518.55,7104.42
2025-07-24,G005,Cooking Oil 1L,Staples,South,78,140.9,10.0,0.0,9891.18
2025-01-25,G001,Milk 1L,Dairy,South,127,52.89,0.0,0.0,6717.03
2025-01-29,G006,Bananas 1kg,Produce,North,124,40.77,0.0,0.0,5055.48
2025-06-22,G002,Bread Loaf,Bakery,North,185,45.89,0.0,0.0,8489.65
2025-09-16,G006,Bananas 1kg,Produce,East,180,38.89,0.0,0.0,7000.2
2025-05-01,G006,Bananas 1kg,Produce,East,231,40.74,0.0,0.0,9410.94
2025-02-18,G004,Rice 5kg,Staples,South,60,316.64,0.0,0.0,18998.4
2025-07-19,G003,Eggs (12),Dairy,South,148,90.15,0.0,0.0,13342.2
2025-06-19,G003,Eggs (12),Dairy,West,78,93.32,5.0,0.0,6915.01
2025-12-06,G002,Bread Loaf,Bakery,South,168,44.89,0.0,734.99,7541.52
2025-04-09,G001,Milk 1L,Dairy,South,164,56.08,0.0,0.0,9197.12
2025-02-09,G005,Cooking Oil 1L,Staples,North,167,138.88,0.0,0.0,23192.96
2025-04-18,G002,Bread Loaf,Bakery,South,183,44.5,5.0,0.0,7736.32
2025-12-04,G004,Rice 5kg,Staples,South,35,321.11,0.0,0.0,11238.85
2025-01-09,G006,Bananas 1kg,Produce,North,121,39.78,0.0,0.0,4813.38
2025-02-15,G003,Eggs (12),Dairy,South,48,87.88,0.0,0.0,4218.24
2025-08-02,G003,Eggs (12),Dairy,South,230,89.69,0.0,0.0,20628.7
2025-10-26,G003,Eggs (12),Dairy,North,73,88.39,0.0,0.0,6452.47
2025-09-30,G006,Bananas 1kg,Produce,West,104,41.27,5.0,392.96,4077.48
2025-10-16,G007,Instant Noodles,Packaged Foods,East,407,18.65,5.0,0.0,7211.02
2025-12-27,G003,Eggs (12),Dairy,South,140,91.66,0.0,0.0,12832.4
2025-02-09,G003,Eggs (12),Dairy,West,171,88.03,0.0,78.16,15053.13
2025-04-23,G005,Cooking Oil 1L,Staples,West,97,142.12,0.0,0.0,13785.64
2025-11-06,G002,Bread Loaf,Bakery,North,147,46.74,0.0,0.0,6870.78
2025-05-14,G001,Milk 1L,Dairy,North,219,52.91,10.0,0.0,10428.56
2025-03-16,G006,Bananas 1kg,Produce,South,132,39.83,0.0,277.01,5257.56
2025-04-17,G006,Bananas 1kg,Produce,West,86,38.62,0.0,0.0,3321.32
2025-07-19,G005,Cooking Oil 1L,Staples,North,131,142.4,0.0,0.0,18654.4
2025-08-23,G001,Milk 1L,Dairy,North,473,56.87,0.0,645.8,26899.51
2025-12-09,G005,Cooking Oil 1L,Staples,West,89,135.45,10.0,0.0,10849.55
2025-01-12,G005,Cooking Oil 1L,Staples,North,100,134.82,10.0,0.0,12133.8
2025-01-04,G004,Rice 5kg,Staples,West,81,317.31,0.0,0.0,25702.11
2025-07-04,G004,Rice 5kg,Staples,North,66,328.11,10.0,0.0,19489.73
2025-09-09,G001,Milk 1L,Dairy,East,283,55.0,0.0,0.0,15565.0
2025-02-08,G004,Rice 5kg,Staples,West,75,311.17,0.0,0.0,23337.75
2025-02-21,G004,Rice 5kg,Staples,West,57,313.7,0.0,0.0,17880.9
2025-04-20,G005,Cooking Oil 1L,Staples,North,157,136.83,0.0,0.0,21482.31
2025-11-26,G004,Rice 5kg,Staples,North,57,313.85,0.0,0.0,17889.45
2025-04-15,G006,Bananas 1kg,Produce,East,206,41.36,0.0,0.0,8520.16
2025-05-08,G006,Bananas 1kg,Produce,South,79,38.82,5.0,0.0,2913.44
2025-03-19,G002,Bread Loaf,Bakery,East,189,44.37,0.0,0.0,8385.93
2025-05-21,G002,Bread Loaf,Bakery,South,205,45.99,5.0,0.0,8956.55
2025-04-30,G002,Bread Loaf,Bakery,East,164,45.14,0.0,0.0,7402.96
2025-07-21,G007,Instant Noodles,Packaged Foods,South,353,18.51,0.0,0.0,6534.03
2025-03-02,G006,Bananas 1kg,Produce,South,133,39.07,5.0,0.0,4936.49
2025-11-22,G003,Eggs (12),Dairy,East,169,89.59,0.0,0.0,15140.71
2025-12-13,G007,Instant Noodles,Packaged Foods,North,291,17.29,10.0,0.0,4528.25
2025-09-17,G005,Cooking Oil 1L,Staples,East,100,136.45,10.0,0.0,12280.5
2025-06-20,G007,Instant Noodles,Packaged Foods,South,328,18.31,0.0,0.0,6005.68
2025-01-25,G002,Bread Loaf,Bakery,West,251,46.32,0.0,385.63,11626.32
2025-04-16,G004,Rice 5kg,Staples,East,33,322.91,0.0,0.0,10656.03
2025-12-18,G006,Bananas 1kg,Produce,North,138,40.24,0.0,0.0,5553.12
2025-01-10,G001,Milk 1L,Dairy,West,335,52.91,5.0,0.0,16838.61
2025-03-24,G002,Bread Loaf,Bakery,North,109,45.4,0.0,0.0,4948.6
2025-05-27,G001,Milk 1L,Dairy,East,300,55.12,0.0,0.0,16536.0
2025-01-07,G004,Rice 5kg,Staples,South,67,322.46,0.0,686.71,21604.82
2025-09-15,G001,Milk 1L,Dairy,West,284,54.79,0.0,0.0,15560.36
2025-04-22,G007,Instant Noodles,Packaged Foods,South,213,17.55,0.0,0.0,3738.15
2025-04-30,G004,Rice 5kg,Staples,South,42,332.07,0.0,0.0,13946.94
2025-10-03,G001,Milk 1L,Dairy,South,199,53.92,5.0,0.0,10193.58
2025-08-16,G002,Bread Loaf,Bakery,South,201,44.38,5.0,0.0,8474.36
2025-10-26,G003,Eggs (12),Dairy,West,89,86.73,0.0,535.68,7718.97
2025-01-24,G002,Bread Loaf,Bakery,South,174,46.43,0.0,634.51,8078.82
2025-10-01,G006,Bananas 1kg,Produce,North,230,39.59,0.0,0.0,9105.7
2025-02-04,G004,Rice 5kg,Staples,East,50,319.61,5.0,0.0,15181.47
2025-08-13,G004,Rice 5kg,Staples,South,59,309.43,0.0,339.64,18256.37
2025-06-30,G005,Cooking Oil 1L,Staples,South,71,139.13,0.0,0.0,9878.23
2025-03-17,G005,Cooking Oil 1L,Staples,North,82,135.3,0.0,0.0,11094.6
2025-03-19,G005,Cooking Oil 1L,Staples,West,109,142.75,10.0,0.0,14003.77
2025-03-24,G001,Milk 1L,Dairy,West,262,57.06,0.0,0.0,14949.72
2025-11-11,G001,Milk 1L,Dairy,South,201,56.18,0.0,0.0,11292.18
2025-11-12,G007,Instant Noodles,Packaged Foods,North,354,18.23,5.0,0.0,6130.75
2025-09-01,G002,Bread Loaf,Bakery,West,160,45.04,0.0,0.0,7206.4
2025-03-02,G006,Bananas 1kg,Produce,West,141,39.89,0.0,0.0,5624.49
2025-09-23,G007,Instant Noodles,Packaged Foods,South,321,18.68,0.0,0.0,5996.28
2025-09-06,G003,Eggs (12),Dairy,West,128,88.42,10.0,0.0,10185.98
2025-05-22,G004,Rice 5kg,Staples,North,60,315.34,10.0,0.0,17028.36
2025-09-27,G007,Instant Noodles,Packaged Foods,South,465,17.83,0.0,0.0,8290.95
2025-05-16,G006,Bananas 1kg,Produce,East,173,40.08,0.0,0.0,6933.84
2025-08-10,G006,Bananas 1kg,Produce,East,196,41.09,0.0,0.0,8053.64
2025-06-16,G007,Instant Noodles,Packaged Foods,East,204,18.49,10.0,479.34,3394.76
2025-07-11,G004,Rice 5kg,Staples,North,61,319.04,5.0,0.0,18488.37
2025-03-10,G004,Rice 5kg,Staples,East,64,307.51,0.0,0.0,19680.64
2025-09-07,G006,Bananas 1kg,Produce,North,252,41.24,0.0,0.0,10392.48
2025-11-07,G001,Milk 1L,Dairy,South,173,55.71,0.0,0.0,9637.83
2025-10-07,G004,Rice 5kg,Staples,North,57,318.2,10.0,0.0,16323.66
2025-01-21,G005,Cooking Oil 1L,Staples,East,85,138.29,0.0,0.0,11754.65
2025-08-28,G005,Cooking Oil 1L,Staples,North,82,140.62,0.0,0.0,11530.84
2025-08-18,G007,Instant Noodles,Packaged Foods,North,254,17.55,5.0,0.0,4234.81
2025-05-26,G002,Bread Loaf,Bakery,East,185,44.35,0.0,0.0,8204.75
2025-10-24,G007,Instant Noodles,Packaged Foods,East,242,17.65,0.0,0.0,4271.3
2025-08-04,G003,Eggs (12),Dairy,North,81,90.23,0.0,793.46,7308.63
2025-03-27,G007,Instant Noodles,Packaged Foods,East,268,18.62,5.0,0.0,4740.65
2025-10-19,G007,Instant Noodles,Packaged Foods,South,408,18.48,10.0,0.0,6785.86
2025-02-24,G002,Bread Loaf,Bakery,South,142,45.68,0.0,0.0,6486.56
2025-12-19,G004,Rice 5kg,Staples,South,61,313.44,10.0,669.64,17207.86
2025-11-08,G006,Bananas 1kg,Produce,West,90,40.38,0.0,0.0,3634.2
2025-03-20,G007,Instant Noodles,Packaged Foods,West,325,17.53,0.0,0.0,5697.25
2025-06-02,G007,Instant Noodles,Packaged Foods,North,339,18.61,0.0,0.0,6308.79
2025-07-12,G005,Cooking Oil 1L,Staples,North,117,138.26,0.0,0.0,16176.42
2025-02-24,G002,Bread Loaf,Bakery,North,124,45.91,0.0,455.99,5692.84
2025-05-29,G006,Bananas 1kg,Produce,North,192,40.3,0.0,0.0,7737.6
2025-09-14,G006,Bananas 1kg,Produce,South,161,40.44,10.0,102.83,5859.76
2025-01-11,G003,Eggs (12),Dairy,South,96,86.9,5.0,0.0,7925.28
2025-08-18,G003,Eggs (12),Dairy,East,141,87.05,0.0,727.74,12274.05
2025-07-21,G003,Eggs (12),Dairy,West,109,93.01,0.0,0.0,10138.09
2025-03-27,G002,Bread Loaf,Bakery,West,175,44.51,0.0,0.0,7789.25
2025-09-30,G003,Eggs (12),Dairy,East,79,92.97,0.0,0.0,7344.63
2025-11-20,G005,Cooking Oil 1L,Staples,East,105,137.83,5.0,0.0,13748.54
2025-09-28,G004,Rice 5kg,Staples,North,53,324.83,10.0,0.0,15494.39
2025-04-27,G007,Instant Noodles,Packaged Foods,North,282,18.51,0.0,378.24,5219.82
2025-06-30,G007,Instant Noodles,Packaged Foods,South,324,17.62,0.0,0.0,5708.88
2025-03-04,G002,Bread Loaf,Bakery,North,115,46.31,0.0,0.0,5325.65
2025-02-22,G001,Milk 1L,Dairy,West,290,55.79,0.0,0.0,16179.1
2025-03-23,G004,Rice 5kg,Staples,West,97,313.06,10.0,0.0,27330.14
2025-11-01,G007,Instant Noodles,Packaged Foods,North,775,17.97,0.0,0.0,13926.75
2025-03-22,G007,Instant Noodles,Packaged Foods,West,352,17.54,0.0,0.0,6174.08
2025-02-28,G007,Instant Noodles,Packaged Foods,West,235,18.13,10.0,0.0,3834.5
2025-05-10,G004,Rice 5kg,Staples,North,98,314.58,5.0,0.0,29287.4
2025-12-10,G002,Bread Loaf,Bakery,South,177,46.59,0.0,734.71,8246.43
2025-02-14,G005,Cooking Oil 1L,Staples,North,90,136.55,0.0,244.73,12289.5
2025-11-30,G006,Bananas 1kg,Produce,South,145,38.43,0.0,0.0,5572.35
